,Lead time,Transfers,Origin,Destination,Departure,Arrival,kg CO2e/TEU,Ports,Carriers
295,18 days,1,BRRIO,BEANR,"['29 OCT', ' 13:30', 'UTC-03:00']","['16 NOV', ' 01:48', 'UTC+01:00']",975,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC']"
296,27 days,1,BRRIO,BEANR,"['5 NOV', ' 19:00', 'UTC-03:00']","['2 DEC', ' 18:30', 'UTC+01:00']",1095,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM'], ['HAM', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
297,30 days,1,BRRIO,BEANR,"['5 NOV', ' 19:00', 'UTC-03:00']","['5 DEC', ' 22:00', 'UTC+01:00']",1100,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV'], ['BRV', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
298,27 days,1,BRRIO,BEANR,"['27 OCT', ' 04:00', 'UTC-03:00']","['22 NOV', ' 17:00', 'UTC+01:00']",1125,"[['RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC']"
299,30 days,1,BRRIO,BEANR,"['29 OCT', ' 13:30', 'UTC-03:00']","['28 NOV', ' 14:00', 'UTC+01:00']",1180,"[['RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'RTM', 'HAM', 'LGP', 'ANR']]","['Hapag-Lloyd', 'CMA CGM, Hapag-Lloyd, OOCL']"
300,26 days,1,BRRIO,BEANR,"['29 OCT', ' 11:28', 'UTC-03:00']","['24 NOV', ' 00:00', 'UTC+01:00']",1300,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
301,31 days,1,BRRIO,BEANR,"['31 OCT', ' 15:59', 'UTC-03:00']","['1 DEC', ' 10:00', 'UTC+01:00']",1540,"[['RIO', 'CTG', 'CTB'], ['CTB', 'ANR']]","['Hamburg Sud, Maersk, MSC', 'MSC']"
302,32 days,1,BRRIO,BEANR,"['28 OCT', ' 10:00', 'UTC-03:00']","['28 NOV', ' 22:00', 'UTC+01:00']",1735,"[['RIO', 'CTG'], ['CTG', 'CAU', 'RTM', 'LGP', 'HAM', 'ANR']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'CMA CGM, Hapag-Lloyd']"
303,32 days,1,BRRIO,BEANR,"['26 OCT', ' 03:30', 'UTC-03:00']","['26 NOV', ' 11:50', 'UTC+01:00']",1875,"[['RIO', 'SSA', 'SUA', 'CTB', 'CAU', 'FPO'], ['FPO', 'ANR']]","['MSC', 'MSC']"
304,28 days,2,BRRIO,BEANR,"['3 NOV', ' 18:00', 'UTC-03:00']","['1 DEC', ' 20:00', 'UTC+01:00']",910,"[['RIO', 'LGP'], ['LGP', 'LEH'], ['LEH', 'ANR']]","['MSC', 'MSC', 'MSC']"
305,18 days,1,BRRIO,NLVLI,"['29 OCT', ' 13:30', 'UTC-03:00']","['16 NOV', ' 00:56', 'UTC+01:00']",955,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, MSC']"
306,31 days,2,BRRIO,NLVLI,"['27 OCT', ' 18:00', 'UTC-03:00']","['27 NOV', ' 06:53', 'UTC+01:00']",840,"[['RIO', 'ANR'], ['ANR', 'ZEE'], ['ZEE', 'VLI']]","['MSC', 'MSC']"
307,26 days,2,BRRIO,NLVLI,"['3 NOV', ' 18:00', 'UTC-03:00']","['29 NOV', ' 03:36', 'UTC+01:00']",910,"[['RIO', 'LGP'], ['LGP', 'RTM', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
308,22 days,2,BRRIO,NLVLI,"['29 OCT', ' 13:30', 'UTC-03:00']","['19 NOV', ' 23:36', 'UTC+01:00']",995,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
309,27 days,2,BRRIO,NLVLI,"['29 OCT', ' 13:30', 'UTC-03:00']","['25 NOV', ' 01:36', 'UTC+01:00']",1000,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
310,20 days,2,BRRIO,NLVLI,"['27 OCT', ' 04:00', 'UTC-03:00']","['16 NOV', ' 00:00', 'UTC+01:00']",1020,"[['RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
311,27 days,2,BRRIO,NLVLI,"['5 NOV', ' 19:00', 'UTC-03:00']","['2 DEC', ' 20:05', 'UTC+01:00']",1155,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM'], ['HAM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
312,31 days,2,BRRIO,NLVLI,"['5 NOV', ' 19:00', 'UTC-03:00']","['5 DEC', ' 23:32', 'UTC+01:00']",1155,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV'], ['BRV', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
313,27 days,2,BRRIO,NLVLI,"['27 OCT', ' 04:00', 'UTC-03:00']","['22 NOV', ' 18:36', 'UTC+01:00']",1185,"[['RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
314,30 days,2,BRRIO,NLVLI,"['29 OCT', ' 13:30', 'UTC-03:00']","['28 NOV', ' 15:35', 'UTC+01:00']",1240,"[['RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'RTM', 'HAM', 'LGP', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd', 'CMA CGM, Hapag-Lloyd, OOCL']"
315,20 days,2,BRRIO,NLVLI,"['29 OCT', ' 11:28', 'UTC-03:00']","['18 NOV', ' 02:12', 'UTC+01:00']",1270,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
316,26 days,2,BRRIO,NLVLI,"['29 OCT', ' 11:28', 'UTC-03:00']","['24 NOV', ' 01:35', 'UTC+01:00']",1360,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
317,28 days,2,BRRIO,NLVLI,"['31 OCT', ' 15:59', 'UTC-03:00']","['28 NOV', ' 07:23', 'UTC+01:00']",1585,"[['RIO', 'CTG', 'CTB'], ['CTB', 'ZEE'], ['ZEE', 'VLI']]","['Hamburg Sud, Maersk, MSC', 'MSC']"
318,30 days,2,BRRIO,NLVLI,"['26 OCT', ' 03:30', 'UTC-03:00']","['24 NOV', ' 11:36', 'UTC+01:00']",1605,"[['RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
319,27 days,1,BRRIO,BEZEE,"['27 OCT', ' 18:00', 'UTC-03:00']","['23 NOV', ' 15:42', 'UTC+01:00']",850,"[['RIO', 'ANR'], ['ANR', 'ZEE']]",['MSC']
320,18 days,1,BRRIO,BEZEE,"['29 OCT', ' 13:30', 'UTC-03:00']","['16 NOV', ' 02:02', 'UTC+01:00']",985,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ZEE']]","['Hapag-Lloyd, MSC']"
321,28 days,1,BRRIO,BEZEE,"['31 OCT', ' 15:59', 'UTC-03:00']","['28 NOV', ' 06:00', 'UTC+01:00']",1535,"[['RIO', 'CTG', 'CTB'], ['CTB', 'ZEE']]","['Hamburg Sud, Maersk, MSC', 'MSC']"
322,26 days,2,BRRIO,BEZEE,"['3 NOV', ' 18:00', 'UTC-03:00']","['29 NOV', ' 04:42', 'UTC+01:00']",940,"[['RIO', 'LGP'], ['LGP', 'RTM', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
323,22 days,2,BRRIO,BEZEE,"['29 OCT', ' 13:30', 'UTC-03:00']","['20 NOV', ' 00:42', 'UTC+01:00']",1025,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
324,27 days,2,BRRIO,BEZEE,"['29 OCT', ' 13:30', 'UTC-03:00']","['25 NOV', ' 02:42', 'UTC+01:00']",1030,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd, W.E.C. Lines']"
325,20 days,2,BRRIO,BEZEE,"['27 OCT', ' 04:00', 'UTC-03:00']","['16 NOV', ' 01:06', 'UTC+01:00']",1050,"[['RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'ZEE']]","['MSC', 'MSC']"
326,31 days,2,BRRIO,BEZEE,"['5 NOV', ' 19:00', 'UTC-03:00']","['6 DEC', ' 04:59', 'UTC+01:00']",1170,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'DKK'], ['DKK', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
327,27 days,2,BRRIO,BEZEE,"['5 NOV', ' 19:00', 'UTC-03:00']","['2 DEC', ' 21:14', 'UTC+01:00']",1185,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM'], ['HAM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
328,31 days,2,BRRIO,BEZEE,"['5 NOV', ' 19:00', 'UTC-03:00']","['6 DEC', ' 00:42', 'UTC+01:00']",1190,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV'], ['BRV', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
329,27 days,2,BRRIO,BEZEE,"['27 OCT', ' 04:00', 'UTC-03:00']","['22 NOV', ' 19:42', 'UTC+01:00']",1215,"[['RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'MSC']"
330,30 days,2,BRRIO,BEZEE,"['29 OCT', ' 13:30', 'UTC-03:00']","['28 NOV', ' 16:44', 'UTC+01:00']",1270,"[['RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'RTM', 'HAM', 'LGP', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd', 'CMA CGM, Hapag-Lloyd, OOCL']"
331,20 days,2,BRRIO,BEZEE,"['29 OCT', ' 11:28', 'UTC-03:00']","['18 NOV', ' 03:18', 'UTC+01:00']",1300,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
332,26 days,2,BRRIO,BEZEE,"['29 OCT', ' 11:28', 'UTC-03:00']","['24 NOV', ' 02:44', 'UTC+01:00']",1390,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'ZEE']]","['CMA CGM, Hamburg Sud, Maersk']"
333,22 days,1,BRRIO,NLAMS,"['29 OCT', ' 13:30', 'UTC-03:00']","['19 NOV', ' 22:45', 'UTC+01:00']",915,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC']"
334,18 days,1,BRRIO,NLAMS,"['29 OCT', ' 13:30', 'UTC-03:00']","['16 NOV', ' 01:32', 'UTC+01:00']",970,"[['RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC']"
335,32 days,2,BRRIO,NLAMS,"['27 OCT', ' 18:00', 'UTC-03:00']","['28 NOV', ' 06:00', 'UTC+01:00']",840,"[['RIO', 'ANR'], ['ANR', 'ANR'], ['ANR', 'AMS']]","['MSC', 'MSC']"
336,19 days,2,BRRIO,NLAMS,"['27 OCT', ' 04:00', 'UTC-03:00']","['14 NOV', ' 13:59', 'UTC+01:00']",1050,"[['RIO', 'PEC', 'LPA'], ['LPA', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
337,25 days,2,BRRIO,NLAMS,"['27 OCT', ' 04:00', 'UTC-03:00']","['20 NOV', ' 20:47', 'UTC+01:00']",1215,"[['RIO', 'PEC', 'LPA', 'VLC'], ['VLC', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, MSC', 'MSC']"
338,20 days,2,BRRIO,NLAMS,"['29 OCT', ' 11:28', 'UTC-03:00']","['18 NOV', ' 02:46', 'UTC+01:00']",1285,"[['RIO', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'AMS']]","['CMA CGM, Hamburg Sud, Maersk']"
339,30 days,2,BRRIO,NLAMS,"['31 OCT', ' 15:59', 'UTC-03:00']","['30 NOV', ' 01:47', 'UTC+01:00']",1630,"[['RIO', 'CTG', 'CTB'], ['CTB', 'RTM'], ['RTM', 'AMS']]","['Hamburg Sud, Maersk, MSC', 'MSC']"
340,25 days,2,BRRIO,NLAMS,"['28 OCT', ' 10:00', 'UTC-03:00']","['22 NOV', ' 09:47', 'UTC+01:00']",1685,"[['RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'CMA CGM, COSCO, Hapag-Lloyd, OOCL']"
341,30 days,2,BRRIO,NLAMS,"['26 OCT', ' 03:30', 'UTC-03:00']","['24 NOV', ' 14:43', 'UTC+01:00']",1685,"[['RIO', 'SSA', 'SUA', 'CTB'], ['CTB', 'ANR'], ['ANR', 'AMS']]","['MSC', 'MSC']"
342,34 days,2,BRRIO,NLAMS,"['26 OCT', ' 03:30', 'UTC-03:00']","['28 NOV', ' 15:38', 'UTC+01:00']",1965,"[['RIO', 'SSA', 'SUA', 'CTB', 'CAU', 'FPO'], ['FPO', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC']"
343,37 days,2,BRRIO,NLAMS,"['28 OCT', ' 10:00', 'UTC-03:00']","['4 DEC', ' 02:43', 'UTC+01:00']",2300,"[['RIO', 'CTG', 'VER', 'ATM'], ['ATM', 'MSY', 'MOB', 'FPO', 'CHS', 'ANR'], ['ANR', 'AMS']]","['Hapag-Lloyd, Maersk, MSC, ONE', 'MSC']"
344,29 days,3,BRRIO,NLAMS,"['3 NOV', ' 18:00', 'UTC-03:00']","['2 DEC', ' 00:43', 'UTC+01:00']",1050,"[['RIO', 'LGP'], ['LGP', 'LEH'], ['LEH', 'ANR'], ['ANR', 'AMS']]","['MSC', 'MSC', 'MSC']"
345,29 days,3,BRRIO,NLAMS,"['27 OCT', ' 04:00', 'UTC-03:00']","['24 NOV', ' 08:22', 'UTC+01:00']",1095,"[['RIO', 'PEC', 'LPA'], ['LPA', 'ANR'], ['ANR', 'RTM'], ['RTM', 'AMS']]","['MSC', 'MSC', 'Containerships, MSC']"
346,32 days,3,BRRIO,NLAMS,"['29 OCT', ' 13:30', 'UTC-03:00']","['30 NOV', ' 10:47', 'UTC+01:00']",1135,"[['RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM'], ['RTM', 'AMS']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
347,28 days,1,BRRIG,NLRTM,"['3 NOV', ' 06:00', 'UTC-03:00']","['30 NOV', ' 15:00', 'UTC+01:00']",1060,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM']]","['Hapag-Lloyd, Maersk, ONE', 'Hapag-Lloyd, MSC']"
348,23 days,1,BRRIG,NLRTM,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 00:00', 'UTC+01:00']",1690,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM']]","['CMA CGM, Hamburg Sud, Maersk']"
349,33 days,1,BRRIG,NLRTM,"['10 NOV', ' 06:00', 'UTC-03:00']","['13 DEC', ' 08:00', 'UTC+01:00']",1785,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM']]","['Hapag-Lloyd, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
350,32 days,2,BRRIG,NLRTM,"['29 OCT', ' 20:00', 'UTC-03:00']","['30 NOV', ' 08:00', 'UTC+01:00']",1175,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
351,34 days,2,BRRIG,NLRTM,"['29 OCT', ' 20:00', 'UTC-03:00']","['2 DEC', ' 00:41', 'UTC+01:00']",1205,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'RTM']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
352,28 days,1,BRRIG,BEANR,"['29 OCT', ' 20:00', 'UTC-03:00']","['26 NOV', ' 19:00', 'UTC+01:00']",1070,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC', 'CMA CGM, Hapag-Lloyd']"
353,30 days,1,BRRIG,BEANR,"['29 OCT', ' 20:00', 'UTC-03:00']","['28 NOV', ' 14:00', 'UTC+01:00']",1095,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
354,25 days,1,BRRIG,BEANR,"['29 OCT', ' 20:00', 'UTC-03:00']","['23 NOV', ' 18:03', 'UTC+01:00']",1110,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC']"
355,33 days,1,BRRIG,BEANR,"['29 OCT', ' 20:00', 'UTC-03:00']","['1 DEC', ' 22:00', 'UTC+01:00']",1120,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
356,29 days,1,BRRIG,BEANR,"['26 OCT', ' 18:02', 'UTC-03:00']","['24 NOV', ' 00:00', 'UTC+01:00']",1795,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
357,36 days,2,BRRIG,BEANR,"['3 NOV', ' 06:00', 'UTC-03:00']","['9 DEC', ' 00:00', 'UTC+01:00']",1115,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, Maersk, ONE', 'Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
358,33 days,2,BRRIG,BEANR,"['29 OCT', ' 20:00', 'UTC-03:00']","['1 DEC', ' 20:00', 'UTC+01:00']",1190,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'LEH'], ['LEH', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
359,34 days,2,BRRIG,BEANR,"['29 OCT', ' 20:00', 'UTC-03:00']","['2 DEC', ' 18:00', 'UTC+01:00']",1210,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM', 'ANR']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
360,32 days,2,BRRIG,BEANR,"['29 OCT', ' 20:00', 'UTC-03:00']","['30 NOV', ' 18:00', 'UTC+01:00']",1395,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
361,23 days,2,BRRIG,BEANR,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 03:04', 'UTC+01:00']",1790,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'ANR']]","['CMA CGM, Hamburg Sud, Maersk']"
362,34 days,2,BRRIG,BEANR,"['10 NOV', ' 06:00', 'UTC-03:00']","['13 DEC', ' 11:03', 'UTC+01:00']",1880,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'ANR']]","['Hapag-Lloyd, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
363,34 days,1,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['2 DEC', ' 15:36', 'UTC+01:00']",1225,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC']"
364,28 days,2,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['26 NOV', ' 20:35', 'UTC+01:00']",1130,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'CMA CGM, Hapag-Lloyd']"
365,30 days,2,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['28 NOV', ' 15:32', 'UTC+01:00']",1150,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
366,33 days,2,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['1 DEC', ' 23:35', 'UTC+01:00']",1180,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd']"
367,23 days,2,BRRIG,NLVLI,"['26 OCT', ' 18:02', 'UTC-03:00']","['18 NOV', ' 02:12', 'UTC+01:00']",1765,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
368,29 days,2,BRRIG,NLVLI,"['26 OCT', ' 18:02', 'UTC-03:00']","['24 NOV', ' 01:35', 'UTC+01:00']",1855,"[['RIG', 'PNG'], ['PNG', 'SSZ', 'PTM', 'LGP', 'RTM', 'HAM', 'ANR'], ['ANR', 'VLI']]","['CMA CGM, Hamburg Sud, Maersk']"
369,34 days,2,BRRIG,NLVLI,"['10 NOV', ' 06:00', 'UTC-03:00']","['13 DEC', ' 10:11', 'UTC+01:00']",1860,"[['RIG', 'ITJ', 'SSZ', 'RIO', 'CTG'], ['CTG', 'CAU', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd, MSC, ONE', 'COSCO, Hapag-Lloyd, OOCL']"
370,36 days,3,BRRIG,NLVLI,"['3 NOV', ' 06:00', 'UTC-03:00']","['9 DEC', ' 01:36', 'UTC+01:00']",1175,"[['RIG', 'ITJ'], ['ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, Maersk, ONE', 'Hapag-Lloyd, MSC', 'Hapag-Lloyd']"
371,32 days,3,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['30 NOV', ' 10:11', 'UTC+01:00']",1250,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM'], ['PTM', 'LEI'], ['LEI', 'VGO', 'RTM'], ['RTM', 'VLI']]","['Hapag-Lloyd', 'Hapag-Lloyd', 'Hapag-Lloyd, W.E.C. Lines']"
372,33 days,3,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['1 DEC', ' 21:36', 'UTC+01:00']",1250,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP'], ['LGP', 'LEH'], ['LEH', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
373,34 days,3,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['2 DEC', ' 05:36', 'UTC+01:00']",1310,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM'], ['HAM', 'HAM'], ['HAM', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC']"
374,32 days,3,BRRIG,NLVLI,"['29 OCT', ' 20:00', 'UTC-03:00']","['30 NOV', ' 19:36', 'UTC+01:00']",1455,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ORK'], ['ORK', 'ANR'], ['ANR', 'VLI']]","['Hapag-Lloyd, MSC', 'MSC', 'MSC']"
375,30 days,3,BRRIG,NLVLI,"['26 OCT', ' 01:28', 'UTC-03:00']","['24 NOV', ' 23:36', 'UTC+01:00']",1630,"[['RIG', 'MVD'], ['MVD', 'LPA'], ['LPA', 'ANR'], ['ANR', 'VLI']]","['MSC', 'MSC']"
376,23 days,3,BRRIG,NLVLI,"['26 OCT', ' 11:44', 'UTC-03:00']","['18 NOV', ' 02:12', 'UTC+01:00']",1730,"[['RIG', 'IOA'], ['IOA', 'SSZ'], ['SSZ', 'PTM', 'LGP', 'RTM'], ['RTM', 'VLI']]","['Maersk', 'CMA CGM, Hamburg Sud, Maersk']"
377,34 days,1,BRRIG,BEZEE,"['29 OCT', ' 20:00', 'UTC-03:00']","['2 DEC', ' 16:42', 'UTC+01:00']",1255,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM', 'LGP', 'HAM', 'BRV', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC']"
378,28 days,2,BRRIG,BEZEE,"['29 OCT', ' 20:00', 'UTC-03:00']","['26 NOV', ' 21:44', 'UTC+01:00']",1160,"[['RIG', 'ITJ', 'PNG', 'SSZ', 'RIO', 'SSA', 'PEC', 'PTM', 'RTM'], ['RTM', 'ANR'], ['ANR', 'ZEE']]","['Hapag-Lloyd, MSC', 'CMA CGM, Hapag-Lloyd']"
