,Origin,Destination,LocalEstimatedDepartureTime,LocalEstimatedArrivalTime,EstimatedTotalTransitTimeDays,Ports,Vessels,Dates,ScrapingDate,ScrapingSite
10,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-03-08 15:30:00,2023-04-10 00:01:00,32 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['JENS MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BATUR', '9402029', 'SG', '2009', 'CLX', '9V8207']]","[datetime.datetime(2023, 3, 8, 15, 30), datetime.datetime(2023, 3, 21, 12, 30), datetime.datetime(2023, 3, 24, 14, 30), datetime.datetime(2023, 4, 10, 0, 1)]",2023-02-20,Maersk
11,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-03-16 08:30:00,2023-04-24 00:01:00,39 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['POLAR COLOMBIA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRANI', '9409352', 'SG', '2010', 'CLX', '9V8208']]","[datetime.datetime(2023, 3, 16, 8, 30), datetime.datetime(2023, 4, 5, 1, 0), datetime.datetime(2023, 4, 7, 14, 30), datetime.datetime(2023, 4, 24, 0, 1)]",2023-02-20,Maersk
12,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-03-23 08:30:00,2023-05-01 00:01:00,39 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['FORT DESAIX', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BATAM', '9355331', 'SG', '2008', 'CLX', '9VHF2']]","[datetime.datetime(2023, 3, 23, 8, 30), datetime.datetime(2023, 4, 12, 1, 0), datetime.datetime(2023, 4, 14, 14, 30), datetime.datetime(2023, 5, 1, 0, 1)]",2023-02-20,Maersk
13,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-03-30 08:30:00,2023-05-08 00:01:00,39 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['MAERSK LAUNCESTON', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['SAFMARINE BENGUELA', '9355367', 'HK', '2009', 'CLX', 'VRLA3']]","[datetime.datetime(2023, 3, 30, 8, 30), datetime.datetime(2023, 4, 19, 1, 0), datetime.datetime(2023, 4, 21, 14, 30), datetime.datetime(2023, 5, 8, 0, 1)]",2023-02-20,Maersk
14,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-04-06 08:30:00,2023-05-15 00:01:00,39 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['POLAR CHILE', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BUTON', '9392925', 'SG', '2008', 'CLX', '9V7498']]","[datetime.datetime(2023, 4, 6, 8, 30), datetime.datetime(2023, 4, 26, 1, 0), datetime.datetime(2023, 4, 28, 14, 30), datetime.datetime(2023, 5, 15, 0, 1)]",2023-02-20,Maersk
15,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-04-13 08:30:00,2023-05-22 00:01:00,39 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['POLAR COLOMBIA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRATAN', '9394894', 'SG', '2009', 'CLX', '9V8044']]","[datetime.datetime(2023, 4, 13, 8, 30), datetime.datetime(2023, 5, 3, 1, 0), datetime.datetime(2023, 5, 5, 14, 30), datetime.datetime(2023, 5, 22, 0, 1)]",2023-02-20,Maersk
16,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-02-22 15:30:00,2023-03-29 20:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['FORT DESAIX', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRATAN', '9394894', 'SG', '2009', 'CLX', '9V8044'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 2, 22, 15, 30), datetime.datetime(2023, 3, 7, 12, 30), datetime.datetime(2023, 3, 10, 14, 30), datetime.datetime(2023, 3, 27, 0, 1), datetime.datetime(2023, 3, 28, 20, 0), datetime.datetime(2023, 3, 29, 20, 0)]",2023-02-20,Maersk
17,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-03-01 15:30:00,2023-04-05 20:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['JEPPESEN MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BALI', '9394870', 'SG', '2008', 'CLX', '9V7499'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 3, 1, 15, 30), datetime.datetime(2023, 3, 14, 12, 30), datetime.datetime(2023, 3, 17, 14, 30), datetime.datetime(2023, 4, 3, 0, 1), datetime.datetime(2023, 4, 4, 20, 0), datetime.datetime(2023, 4, 5, 20, 0)]",2023-02-20,Maersk
18,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-03-08 15:30:00,2023-04-12 20:00:00,35 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['JENS MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BATUR', '9402029', 'SG', '2009', 'CLX', '9V8207'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 3, 8, 15, 30), datetime.datetime(2023, 3, 21, 12, 30), datetime.datetime(2023, 3, 24, 14, 30), datetime.datetime(2023, 4, 10, 0, 1), datetime.datetime(2023, 4, 11, 20, 0), datetime.datetime(2023, 4, 12, 20, 0)]",2023-02-20,Maersk
19,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-03-16 08:30:00,2023-04-26 19:59:00,41 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['POLAR COLOMBIA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRANI', '9409352', 'SG', '2010', 'CLX', '9V8208'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 3, 16, 8, 30), datetime.datetime(2023, 4, 5, 1, 0), datetime.datetime(2023, 4, 7, 14, 30), datetime.datetime(2023, 4, 24, 0, 1), datetime.datetime(2023, 4, 25, 19, 59), datetime.datetime(2023, 4, 26, 19, 59)]",2023-02-20,Maersk
20,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-03-23 08:30:00,2023-05-03 20:00:00,41 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['FORT DESAIX', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BATAM', '9355331', 'SG', '2008', 'CLX', '9VHF2'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 3, 23, 8, 30), datetime.datetime(2023, 4, 12, 1, 0), datetime.datetime(2023, 4, 14, 14, 30), datetime.datetime(2023, 5, 1, 0, 1), datetime.datetime(2023, 5, 2, 20, 0), datetime.datetime(2023, 5, 3, 20, 0)]",2023-02-20,Maersk
21,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-03-30 08:30:00,2023-05-10 20:00:00,41 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['MAERSK LAUNCESTON', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['SAFMARINE BENGUELA', '9355367', 'HK', '2009', 'CLX', 'VRLA3'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 3, 30, 8, 30), datetime.datetime(2023, 4, 19, 1, 0), datetime.datetime(2023, 4, 21, 14, 30), datetime.datetime(2023, 5, 8, 0, 1), datetime.datetime(2023, 5, 9, 20, 0), datetime.datetime(2023, 5, 10, 20, 0)]",2023-02-20,Maersk
22,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-04-06 08:30:00,2023-05-17 20:00:00,41 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['POLAR CHILE', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BUTON', '9392925', 'SG', '2008', 'CLX', '9V7498'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 4, 6, 8, 30), datetime.datetime(2023, 4, 26, 1, 0), datetime.datetime(2023, 4, 28, 14, 30), datetime.datetime(2023, 5, 15, 0, 1), datetime.datetime(2023, 5, 16, 20, 0), datetime.datetime(2023, 5, 17, 20, 0)]",2023-02-20,Maersk
23,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-04-13 08:30:00,2023-05-24 20:00:00,41 days,"['Arica Terminal Puerto Arica (TPA)', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['POLAR COLOMBIA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRATAN', '9394894', 'SG', '2009', 'CLX', '9V8044'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 4, 13, 8, 30), datetime.datetime(2023, 5, 3, 1, 0), datetime.datetime(2023, 5, 5, 14, 30), datetime.datetime(2023, 5, 22, 0, 1), datetime.datetime(2023, 5, 23, 20, 0), datetime.datetime(2023, 5, 24, 20, 0)]",2023-02-20,Maersk
24,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-02-20 13:00:00,2023-03-15 09:58:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['LARS MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['SAFMARINE BENGUELA', '9355367', 'HK', '2009', 'CLX', 'VRLA3'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 2, 20, 13, 0), datetime.datetime(2023, 2, 21, 11, 0), datetime.datetime(2023, 2, 25, 2, 0), datetime.datetime(2023, 3, 13, 0, 1), datetime.datetime(2023, 3, 14, 19, 58), datetime.datetime(2023, 3, 15, 9, 58)]",2023-02-20,Maersk
25,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-02-27 16:00:00,2023-03-22 09:59:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['LUNA MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BUTON', '9392925', 'SG', '2008', 'CLX', '9V7498'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 2, 27, 16, 0), datetime.datetime(2023, 2, 28, 14, 0), datetime.datetime(2023, 3, 3, 14, 30), datetime.datetime(2023, 3, 20, 0, 1), datetime.datetime(2023, 3, 21, 19, 59), datetime.datetime(2023, 3, 22, 9, 59)]",2023-02-20,Maersk
26,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-03-06 16:00:00,2023-03-29 10:00:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['SC MONTREUX', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRATAN', '9394894', 'SG', '2009', 'CLX', '9V8044'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 3, 6, 16, 0), datetime.datetime(2023, 3, 7, 14, 0), datetime.datetime(2023, 3, 10, 14, 30), datetime.datetime(2023, 3, 27, 0, 1), datetime.datetime(2023, 3, 28, 20, 0), datetime.datetime(2023, 3, 29, 10, 0)]",2023-02-20,Maersk
27,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-03-13 16:00:00,2023-04-05 10:00:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['LEXA MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BALI', '9394870', 'SG', '2008', 'CLX', '9V7499'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 3, 13, 16, 0), datetime.datetime(2023, 3, 14, 14, 0), datetime.datetime(2023, 3, 17, 14, 30), datetime.datetime(2023, 4, 3, 0, 1), datetime.datetime(2023, 4, 4, 20, 0), datetime.datetime(2023, 4, 5, 10, 0)]",2023-02-20,Maersk
28,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-03-20 16:00:00,2023-04-12 10:00:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['LICA MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BATUR', '9402029', 'SG', '2009', 'CLX', '9V8207'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 3, 20, 16, 0), datetime.datetime(2023, 3, 21, 14, 0), datetime.datetime(2023, 3, 24, 14, 30), datetime.datetime(2023, 4, 10, 0, 1), datetime.datetime(2023, 4, 11, 20, 0), datetime.datetime(2023, 4, 12, 10, 0)]",2023-02-20,Maersk
29,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-03-20 16:00:00,2023-04-12 10:00:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['LICA MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BATUR', '9402029', 'SG', '2009', 'CLX', '9V8207'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 3, 20, 16, 0), datetime.datetime(2023, 3, 21, 14, 0), datetime.datetime(2023, 3, 24, 14, 30), datetime.datetime(2023, 4, 10, 0, 1), datetime.datetime(2023, 4, 11, 20, 0), datetime.datetime(2023, 4, 12, 10, 0)]",2023-02-20,Maersk
30,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-03-27 16:00:00,2023-04-21 09:59:00,25 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['LOUIS MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BULAN', '9355343', 'SG', '2008', 'CLX', '9V7693'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 3, 27, 16, 0), datetime.datetime(2023, 3, 28, 14, 0), datetime.datetime(2023, 4, 1, 14, 30), datetime.datetime(2023, 4, 19, 0, 1), datetime.datetime(2023, 4, 20, 19, 59), datetime.datetime(2023, 4, 21, 9, 59)]",2023-02-20,Maersk
31,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-04-03 16:00:00,2023-04-26 09:59:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['LEDA MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRANI', '9409352', 'SG', '2010', 'CLX', '9V8208'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 4, 3, 16, 0), datetime.datetime(2023, 4, 4, 14, 0), datetime.datetime(2023, 4, 7, 14, 30), datetime.datetime(2023, 4, 24, 0, 1), datetime.datetime(2023, 4, 25, 19, 59), datetime.datetime(2023, 4, 26, 9, 59)]",2023-02-20,Maersk
32,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-04-10 14:00:00,2023-05-03 10:00:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['SAFMARINE NOKWANDA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BATAM', '9355331', 'SG', '2008', 'CLX', '9VHF2'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 4, 10, 14, 0), datetime.datetime(2023, 4, 11, 14, 0), datetime.datetime(2023, 4, 14, 14, 30), datetime.datetime(2023, 5, 1, 0, 1), datetime.datetime(2023, 5, 2, 20, 0), datetime.datetime(2023, 5, 3, 10, 0)]",2023-02-20,Maersk
